User id,Number of tweets before,Number of tweets after
2403071531,1,1
390823522,1,1
563011159,1,1
2437359099,1,1
424557535,1,1
2290694664,5,9
145440449,1,1
184822466,1,1
283789321,1,1
1117914637,2,12
70960400,2,2
18122008,1,1
113831040,1,1
292143683,1,1
710727665,8,18
561423442,2,1
340157354,3,6
2547442782,2,6
307528455,1,2
161480716,10,1
154564003,1,3
25629639,1,1
512462567,1,1
19780786,3,3
564683377,1,1
2359728440,27,2
844740546,8,5
910778448,1,1
755844666,1,1
565595100,1,1
504845281,1,1
234648070,2,1
65987981,2,1
162140032,3,3
757867848,1,1
355584104,10,1
330114435,3,4
79165680,1,5
1172400493,1,1
2537696265,1,1
362962618,1,2
498314946,1,1
744764132,1,1
1928229438,1,4
104624276,1,1
253023513,3,1
1366204921,2,1
92115425,1,1
1311304160,4,2
51226625,1,2
727367959,1,1
43183310,1,2
2657693501,1,1
33135497,5,1
981082813,1,1
1411260115,1,1
20788812,1,1
124980932,1,1
79570681,1,1
563532446,1,6
398050594,1,1
569356064,1,1
14159662,2,1
543581602,4,9
2271163068,1,1
1093054838,23,19
808630614,1,1
1653337326,1,1
2384056062,1,1
76006361,6,8
5638892,1,1
252352298,1,1
190553719,3,1
316573646,1,1
2193410739,1,2
67357571,1,1
32575932,1,1
433726731,1,1
534164118,1,1
902352444,1,1
217814072,1,1
234286920,5,3
76155675,1,1
28571826,1,1
215370299,2,2
125126946,1,1
256442897,1,1
2351664534,3,6
63500848,1,1
868602079,4,6
204967564,1,5
752748638,2,1
310348671,2,6
16615594,1,2
406602166,1,1
40781046,1,1
1220239386,1,1
47672146,3,3
349949033,1,1
82470607,1,2
42040651,3,1
40353863,1,3
459144323,1,2
328391214,2,3
122216533,1,1
993924794,1,1
613047164,1,1
34474972,1,1
259781651,1,2
2354535928,3,1
1135529192,1,1
258141406,1,1
517157970,1,1
25470108,2,1
6775872,1,1
1315814724,1,3
1506855565,3,2
2721910617,1,2
294662901,1,1
90205237,1,1
265814274,2,3
495965376,1,1
233575086,1,1
612830465,1,3
208706018,4,1
2164821252,3,5
1510989516,1,1
407207769,4,2
1738153099,1,1
2517247015,2,20
839211127,1,3
373581418,2,1
2287313534,1,1
151639222,17,7
578736263,3,3
1378275608,1,2
350881318,1,4
788032933,1,1
1214309238,8,10
90222798,1,1
2163273227,1,3
30288492,2,2
1349706391,1,1
443935366,1,6
2571767094,1,1
1369000250,3,1
325789799,1,2
464120115,1,1
2266925107,1,3
2236664311,11,5
21272095,1,1
887875070,1,4
346746528,1,1
450382361,1,3
421709776,1,1
865726980,2,2
315538534,23,17
2364655832,1,8
50476961,1,1
178191278,1,2
454466051,1,1
378734932,1,1
362719677,1,1
2400197030,2,10
77668601,3,1
2548279830,1,20
2294934877,3,1
418159197,1,1
139771392,1,1
408199599,1,1
1056674988,1,1
223057946,6,2
197041253,1,1
236169141,4,1
239089734,1,1
1113089190,1,2
1193062855,2,2
272111482,1,1
85865259,5,1
51862003,1,1
35906996,1,1
201424325,2,1
93375400,1,1
69557181,1,1
1240888838,14,11
320647251,1,1
166069250,1,1
472611527,1,1
1446460165,7,14
624336039,1,1
980934986,1,1
1546897832,4,2
56399493,1,2
624984633,5,5
120203375,1,1
1043833818,1,1
194216099,1,1
1252010118,2,1
2194843746,1,2
18345527,2,1
384341056,1,1
1438592581,1,1
16425419,1,4
36640651,1,1
62774102,5,13
2420433308,1,1
30464875,1,2
303417316,1,1
2385796682,2,2
1404765438,1,1
217602516,1,1
1341555708,7,1
262834755,2,4
1656745926,1,1
1250379720,1,1
2306309880,2,2
1575603487,3,3
27524966,1,1
1913052769,1,1
187940165,1,1
603591398,2,1
1063956050,1,1
334822160,5,7
88886527,1,1
40904126,1,1
2272087573,2,2
162704698,6,2
738751333,2,1
510808948,1,4
715885500,1,1
2735520891,2,6
853349550,1,6
2256660482,1,2
923680009,1,1
2615323144,1,1
2387773326,3,2
195964796,1,3
703970815,1,1
2517225554,1,25
2264852330,2,6
947586372,1,2
599495650,1,1
33346537,1,1
426328503,1,1
126258726,1,1
234504420,1,1
1407766380,2,1
368952318,2,4
363150127,2,1
256048813,1,3
57133918,1,1
237175093,1,1
538163969,4,2
80706098,2,1
22459491,1,1
2598966300,1,11
387177609,1,2
628601766,1,1
865585100,3,2
635902455,1,2
235428831,2,2
2225709486,1,1
211181482,1,1
108524355,1,4
618935705,3,10
375956079,1,1
23340858,1,1
245108732,1,1
1507201188,1,1
523444905,1,1
98013625,1,2
19941234,1,2
2241917833,1,1
78292252,1,1
16300572,1,1
73800348,1,2
285892657,1,3
2474797484,2,1
2290093336,1,1
1731180660,5,3
578214222,2,3
316403993,1,2
40715216,1,1
162059620,1,1
308220010,1,4
390881246,1,1
437065647,1,1
2174648216,5,1
242557396,2,1
1654458991,3,4
290508769,1,3
454290853,1,2
600365481,2,1
1094146112,2,1
19302219,1,1
941654420,2,3
205594703,1,1
17490866,1,1
523606161,1,1
1377887004,1,1
116299010,1,1
16640775,1,1
32258396,1,3
19322602,3,3
1350966499,1,1
343064987,1,2
17305631,1,1
1331357834,4,6
26351035,3,7
45937570,1,2
1605874981,1,1
143499240,1,16
2312075503,5,1
1023485628,1,3
16910746,3,5
1968059977,1,1
205940423,1,1
402334206,1,3
45421635,1,2
2239280585,1,1
99763751,1,2
355991902,1,4
588100014,2,2
2430102942,1,3
1048429194,1,1
360669017,1,1
55717601,1,1
25829339,1,1
1522769833,1,1
2564391852,6,3
1124870562,1,2
1608273493,1,1
1394401363,4,5
264828834,2,1
2512446602,2,1
1643089393,1,2
107105582,1,1
1730054773,9,9
471420281,1,1
1608522733,11,8
476811143,1,1
2181782263,1,1
163664034,1,3
307425886,1,1
2164296797,1,1
39202482,2,3
120687329,1,4
316027109,18,28
354905457,3,1
150748576,3,3
2316338290,1,1
143488713,1,1
762754183,2,1
708600380,1,1
282588960,1,2
1907373092,1,1
254809254,2,33
1561214624,1,1
496930918,1,4
1048718532,2,1
2535998851,1,1
732083473,1,1
280599672,2,1
214698845,1,2
316497038,2,1
384397003,1,7
243926330,1,1
523786091,1,1
537496503,3,1
627221953,1,1
25209501,1,1
456208152,1,1
2656641728,2,1
261040655,1,1
2481558266,3,5
975043051,1,1
1543522663,2,3
2467035373,1,2
261922571,3,1
2565335048,2,1
2524463646,6,15
306408636,3,4
96500143,2,3
335475999,1,1
328209091,3,1
467709390,2,1
2494330370,3,25
362669870,2,1
2595053648,2,7
571241678,3,1
1697607577,2,1
1532398494,1,1
33019342,1,1
2377748167,5,4
1615772731,1,2
542524948,3,3
29851934,1,2
1167329413,3,7
338906109,1,1
14540659,1,1
2569073287,2,29
932944561,2,8
134393472,3,3
335505447,1,2
40922381,1,4
1194737994,1,1
328406845,1,1
361486238,1,1
1638808831,1,1
1426202750,1,2
593953393,2,3
784835366,1,1
175749808,1,1
1849623194,1,1
304462648,1,1
227663824,2,1
279171536,1,1
29518993,1,1
1397456280,2,2
2166782815,3,4
42135344,2,3
24564236,1,1
2458803566,1,1
207617945,1,2
335548214,1,1
450966639,1,1
554638249,1,1
94995838,2,2
508231078,1,1
30125983,1,1
531835874,1,8
770483640,2,1
20963854,1,2
942204451,2,2
1145177209,1,1
2271017600,2,2
1964149784,1,1
25827764,1,1
528909156,1,1
372281591,35,27
2300396966,1,2
168413871,6,3
15438913,3,3
214008675,1,1
2280237599,2,1
29269389,1,1
1933728006,3,2
1949935274,1,1
21295042,2,1
2388708378,11,45
352566414,2,1
1256011740,1,1
858974864,1,2
543975557,1,1
2649151549,2,4
88939941,2,3
1205265276,24,46
2292062741,2,3
945283189,3,3
1195573477,1,2
66648758,5,9
75468603,1,1
2410694427,1,1
541706247,1,2
2164121580,1,1
999780834,1,1
212760892,1,1
216759733,1,1
469898140,1,1
2354797290,3,2
1861789466,1,1
387977316,1,2
2333693004,1,1
1585763420,1,1
17715966,4,20
2555046037,1,1
1280296886,1,2
371920334,1,1
15963213,1,1
2594813437,1,16
1893446208,1,1
184903026,1,1
2380481058,7,18
1532890477,1,3
2165316745,1,1
739560494,1,1
2308454204,1,1
202541528,1,2
1691746188,1,1
860650242,2,2
146725150,1,1
6868162,1,2
711361555,15,1
2231086563,1,1
16003056,1,1
391649349,1,1
24112147,1,2
39828094,1,1
1879534362,4,2
387813059,1,1
2700626574,1,8
238368250,1,1
21430271,1,2
614081431,1,1
1549624634,1,1
1388347016,2,2
2446636975,5,26
593360536,3,1
1504694804,1,2
1313727139,1,1
1112764278,3,2
22664648,1,1
2338761072,1,1
2357287305,1,1
151283984,2,4
52540270,1,2
269668752,1,1
19464286,1,2
2220180770,6,3
272074144,1,1
1376933743,7,16
175672971,1,1
336521643,1,1
2698214161,1,1
610979631,1,1
2385070464,1,10
1216717585,1,1
441093861,1,1
80919423,1,2
2202586184,5,4
25529174,7,4
2270691079,2,7
1238451145,1,1
66177353,1,1
590341759,1,1
1028063022,1,4
2354029322,1,1
314866154,1,4
299616090,3,9
2184942102,1,1
246359635,1,2
306305981,1,2
288585401,1,1
189228446,1,3
348128151,1,3
311279942,1,1
80741093,2,1
74030451,1,1
334809058,1,1
1462664562,7,14
612192584,11,5
291805928,1,1
482094875,3,1
774279361,1,1
194437453,1,1
1592355552,1,3
1448799319,6,7
60633806,1,2
50624763,1,7
735707342,2,1
2172534667,1,1
1115903666,1,2
21889970,1,3
1164578576,1,5
134012695,1,1
849473881,1,1
1228561566,1,1
2386904354,1,1
22202816,1,2
375552678,1,1
2211792000,2,8
18965334,1,2
1282189615,1,1
729018318,2,8
2172294471,3,1
760175742,1,1
220602572,1,2
850471028,1,1
2168649609,6,15
74604805,1,1
1141027034,1,1
1163813676,1,1
1380738746,1,2
831420481,2,2
2653941441,1,1
332682463,1,1
1527852762,1,2
221836883,1,1
1252564657,2,1
58535198,1,1
87954622,1,10
2372451308,1,1
1335522090,3,2
185013600,1,1
182794640,3,3
365074876,1,1
145953149,2,1
360064801,2,2
2637389739,2,3
271112719,1,1
283689028,1,1
70717194,1,3
232613178,1,2
232051332,3,3
1733192275,1,3
22240649,1,1
570983797,2,1
1262069665,3,1
190489926,1,1
1938733088,1,2
461350948,1,5
2198548910,1,1
38927320,2,2
2450500926,1,1
242713006,1,3
411508685,4,6
727605193,1,2
56513851,1,1
475558195,90,41
2305217077,1,6
2173434498,5,2
838050578,2,1
22989132,1,1
16989130,3,5
253010649,2,1
1579005702,6,5
347555742,2,2
57834409,1,2
257747817,2,1
382071543,1,1
239552078,3,2
2290964922,1,1
400613849,1,1
29736060,1,1
449197540,1,1
607633104,3,1
17919393,1,4
208447030,2,3
478760076,18,18
103081719,1,1
38065633,1,1
1170253225,2,2
223322175,1,2
17703035,1,4
544768770,4,4
1683827310,2,1
1083788568,1,2
582582051,1,12
144137234,1,2
35081028,1,1
396150931,2,3
2458485987,1,1
124262312,1,1
2317023007,2,2
1464703598,4,3
1714279160,1,1
125478712,4,3
857270725,1,1
114875939,3,6
191807846,1,1
709599008,1,1
1917134527,3,7
294613911,1,1
111212430,2,1
1482089245,3,3
1421417570,6,7
869268848,1,1
1093770534,2,1
19594329,2,2
1945458324,1,6
103652893,1,2
303698106,2,2
179468353,3,2
189117421,1,1
2238149306,1,1
1435200547,1,12
1307808607,2,1
119038924,2,2
612875144,1,5
276289812,8,5
56963213,1,1
1857537698,1,3
626879973,15,9
309298818,5,1
63959948,1,3
1007068987,1,2
213663823,2,3
369517511,2,1
2598934430,1,6
37708418,1,3
1527332210,4,1
1457344704,3,1
210278840,3,2
16630111,1,2
384237793,3,1
2424552306,1,1
12921252,1,1
854005398,1,1
219713752,1,1
836177503,1,4
1493959032,1,1
278350829,1,1
287275623,1,2
78139453,1,1
148542316,1,1
2445568086,2,1
2194395614,1,1
253022573,1,2
143562713,1,1
240450046,3,6
1645994131,2,1
1257987918,1,1
50561363,1,1
265906992,1,1
33278902,1,1
247391988,5,3
700422895,10,4
1583831923,2,4
378165908,1,1
1948502341,1,1
389190520,2,7
266068165,1,1
2365361545,1,1
2613726439,1,1
487592499,6,1
1973399574,1,1
633783521,1,1
595580736,2,1
713255964,2,1
337414192,2,1
2570762840,3,4
1146923826,1,2
118268715,1,1
576407443,1,2
2600920848,1,1
2600513377,1,3
1323219079,1,1
69488067,5,22
1254255648,1,1
171320538,1,6
932223668,1,2
17674244,3,1
363066276,2,1
376891893,1,1
1073463343,3,23
25338172,2,1
628869391,1,1
104297744,1,2
355965680,1,1
523415563,1,2
248801178,4,3
24082382,1,2
51301644,1,1
969145484,1,2
262677609,1,3
68760726,1,1
62778045,1,1
1330251384,2,1
1190810527,4,2
238232556,1,1
24224095,1,1
2656977618,1,1
2579952576,3,9
1209883794,2,1
1352462960,2,2
75713484,1,2
368971272,3,4
72958032,1,1
24500839,2,1
285346029,7,18
388423214,2,4
27238764,1,1
1400569086,2,1
71966372,1,1
52649710,1,1
268481422,1,2
253010706,1,1
151132470,1,1
27246538,2,3
29897850,5,6
1099921086,1,1
217372610,1,3
437389313,2,1
392229918,2,2
222937353,5,6
460705232,1,1
2177552279,1,1
2221748550,1,1
232742846,2,1
302248501,1,1
2283966944,1,1
1357579231,2,1
569128641,1,2
457479458,1,1
1049805780,1,3
935043031,1,1
328881174,1,1
251787861,1,1
574583596,3,4
126608288,4,8
612883580,2,4
536865944,1,1
44002861,4,3
15141130,1,1
794272478,1,1
2197116180,1,1
1069198020,1,1
479154413,1,1
2505579506,2,1
2546491951,3,3
526659845,1,1
912633163,2,2
338787655,1,1
476221074,1,2
77796760,1,1
1223543905,1,1
490650282,1,2
273580413,1,1
2220573236,1,4
2248117534,1,1
2564919416,1,3
723421970,1,1
208295776,4,1
14528519,1,2
1428310614,3,2
363339083,1,1
365134205,2,1
1002964657,1,4
2204082792,2,2
52463294,1,2
67592948,1,1
327028949,4,2
1423629054,2,1
1285535989,1,1
914750738,4,8
2324413950,1,1
2604380702,1,1
332746236,3,4
34311257,1,1
19492240,1,2
780843176,1,2
823021644,4,10
991700749,1,4
119627486,1,1
2481116335,1,1
585175490,4,6
371521799,1,1
22635758,1,1
271787365,1,1
1142467586,2,10
316052995,1,17
153235198,1,3
25066686,1,2
1646696720,1,1
2382056408,3,18
16404646,3,4
1132657242,1,1
22408312,1,1
1975624506,2,5
2313688439,7,5
182447508,2,1
231113186,1,4
251906338,1,1
2386598288,6,42
2202111475,2,1
739298731,2,2
32491529,4,1
1252781804,25,21
21280178,1,1
464934791,1,1
2343081073,1,1
391253789,1,1
425474439,1,1
234694396,2,9
1490635556,2,1
14429755,1,2
23247907,1,1
9312662,1,2
1365812287,7,2
299044360,20,15
2507750700,1,2
1273673425,1,1
823005493,5,15
29540889,2,1
221197397,1,1
322415070,1,7
377904401,2,4
2162173771,1,1
220551871,1,1
415186582,1,1
2321077795,1,1
71087131,1,1
40874240,1,1
18150205,6,12
328827350,4,1
207954932,1,1
2659773806,2,2
151874954,1,4
475798208,7,2
1709955644,1,1
469701539,1,2
2245641991,13,4
1097436594,3,3
7453822,1,2
2273842418,1,1
1220405737,1,1
792660210,2,26
2484998632,1,5
49235454,2,4
303163076,1,1
1439261563,1,1
2254361684,1,1
583051310,1,3
26499574,1,1
309558781,1,3
378846556,1,1
256149362,1,6
2156412901,6,2
488827950,1,2
155414768,1,1
308130306,1,1
237587321,1,1
2514914696,9,49
410642993,1,2
1132492412,2,1
351393649,4,8
37486989,1,1
582772729,34,8
372258799,1,1
2305342507,1,2
345984558,1,1
291786658,1,2
2183254489,1,3
17680050,2,2
2334666487,1,1
1016168166,1,1
177360497,1,2
1065201678,3,6
569261412,40,25
870222642,5,12
601039751,6,6
2422487526,1,1
21353637,2,2
86869986,25,88
2201706312,6,1
231593712,1,2
1913694410,1,2
1589950274,5,7
335371211,1,2
1215157165,2,1
123586638,1,2
30203360,2,2
2443328311,1,5
1700061654,1,1
1687214761,1,1
362153497,1,1
163583464,3,1
327209885,1,1
448639242,1,1
2567797825,1,1
1595458836,4,13
2218905163,1,1
23545289,2,2
464365452,1,2
16516228,1,1
441265690,1,2
237324113,1,1
764715626,1,1
43114667,1,1
79992205,1,1
63236792,1,1
362936257,1,1
32361307,4,5
19779135,1,1
554765722,2,1
1403827213,1,1
20955189,1,1
459761856,2,2
214998892,6,1
191538028,3,10
1096335534,4,3
17513307,4,2
368221734,1,1
418230166,1,1
1443624139,1,1
251942261,1,1
10989152,1,2
2264091136,2,2
205120995,2,1
122038532,1,2
192086350,1,1
47882696,1,1
1636608764,3,5
223547888,2,1
1655032075,1,6
21516329,1,1
758366251,4,1
73490872,1,5
381171243,4,4
586161487,2,1
1676425230,1,1
1046444798,1,1
2338456540,1,1
18883031,1,3
23758284,1,1
289910750,1,1
1682751546,1,7
2380353500,1,1
282747242,1,1
2576531616,2,12
1046451702,1,2
1856152208,1,1
31776249,1,1
2325545701,1,8
22746278,3,2
228509949,2,1
2273305070,5,1
1183966213,1,1
845600306,1,1
1496636870,33,24
623519138,2,1
194009835,1,1
375820258,1,1
2460788040,1,4
1434508969,2,1
1062042841,1,1
235657259,1,3
2162289424,4,1
1238489972,1,3
138193363,2,4
958744668,1,4
152454427,1,1
197228138,1,1
603340102,2,2
823880274,3,1
399522622,1,1
2597126622,1,2
1479880422,1,1
93872682,1,2
394845613,1,2
181250934,1,1
2184608584,2,2
368560330,1,1
1314485400,3,2
2680650411,1,1
33178626,1,1
19098792,2,6
541078556,1,1
791873640,2,2
357428330,1,1
168863547,3,1
1360824871,1,1
459985247,1,2
405114043,1,1
463051510,9,1
405262004,1,1
17593806,1,3
1683482280,1,1
1701385039,1,1
38327827,1,5
38076933,3,3
2330205315,1,5
421711235,1,1
17612896,1,1
23266131,1,1
41395061,1,2
263012500,1,3
171918909,3,4
58876831,1,1
443089793,1,1
2435317507,1,3
29065153,2,6
537928529,1,1
632313843,1,1
114624280,4,3
303805862,2,3
176228273,1,1
1896859550,1,1
259096557,1,1
66268192,1,4
2313975122,1,1
23400461,3,4
87897445,1,3
442755200,1,1
380714784,4,3
149938650,2,9
14721957,1,1
223196179,1,2
607514462,4,3
266550391,1,4
1510888303,5,1
2160105155,2,4
2284756030,1,3
1060358629,1,2
2616067326,1,4
1380159300,1,1
2463000109,1,4
216894455,3,6
383101819,1,1
482284414,1,1
412636753,2,3
1466876552,1,1
118157465,1,1
176290547,1,1
1202109384,1,2
75497517,2,1
15559326,2,3
402577103,2,5
283801005,3,3
52288753,3,3
141461503,1,1
169315304,1,1
1239989748,4,3
1692015763,1,1
1474001996,1,2
18493926,2,4
261633327,1,1
1115696220,1,1
30066944,1,1
2384114228,1,1
15346572,1,3
216282226,1,1
122889801,1,1
173589139,1,2
894162960,1,1
233713418,1,1
2307436268,1,1
304082820,1,2
1482782682,1,1
494471624,1,1
2312060527,1,2
53368130,2,2
385995617,3,1
286200059,1,2
1059951012,1,1
160890191,1,1
226835834,2,3
95434391,1,1
43433353,1,1
55699174,3,7
746436738,2,3
176310188,1,1
147660801,1,1
19911325,1,3
1724198076,5,4
713894225,4,3
1911522464,1,2
57155210,1,2
2534082948,1,1
621410234,2,1
346678696,1,1
89242677,1,1
121245162,15,29
379626290,4,1
323178170,6,16
1722092072,3,11
15146463,6,5
389044855,3,1
1080836107,4,1
458497212,1,1
1704330816,1,1
2445008125,4,11
876240618,1,1
532858244,1,1
4233671,1,3
483564016,1,1
1516707078,1,1
485360910,1,1
238969946,1,2
22187608,1,1
589614293,1,1
23043102,1,1
261404795,1,2
19957685,2,4
209942497,1,1
2228767536,1,1
1392486060,1,1
399610395,2,16
88979823,1,1
18760460,1,2
1162194775,3,6
21365372,1,1
1564082539,1,2
2457109770,1,1
139252922,1,1
1979520834,4,9
161743404,4,1
453076479,20,37
2359025686,1,1
717303170,2,1
221104268,1,1
91609427,3,6
277963292,3,2
417682711,2,1
43412697,2,2
1909320882,1,4
932653866,1,2
2358348650,1,1
151473820,1,1
1226954096,2,4
362004087,2,1
926218171,1,1
289226586,4,5
24785956,1,1
366535386,2,1
277606546,1,1
85986001,1,1
1582545024,1,5
223205164,1,2
937643322,1,1
608639909,2,1
749506914,1,2
77040199,1,1
38021037,1,1
383233112,1,1
30360968,2,1
2336707477,2,1
305201119,1,1
64648145,2,1
754714,1,1
587527253,13,22
427836018,1,4
469761476,1,2
32679313,1,1
205211234,1,1
79837565,1,1
2306993465,3,2
2387959406,5,1
1609542703,1,1
269840172,2,2
842398286,3,2
253015715,22,26
26082255,1,1
2298356245,1,1
40847783,1,1
1187760451,1,1
2190473767,1,4
2249130367,1,1
316669940,1,1
102604673,1,1
39883560,1,4
1356410342,7,3
1037245267,5,11
19775580,2,3
167832904,1,1
91950857,1,1
1685701465,1,1
1933659691,1,2
706142990,1,1
2422875078,1,1
2328897418,1,1
242246869,1,1
1576773606,1,1
892125986,2,2
973352161,1,2
793388868,2,1
381342383,1,1
309637918,1,6
42185772,1,1
266811130,1,1
2322726358,1,1
303392428,1,1
251798134,1,1
566581757,1,1
325374395,1,2
299858752,1,2
239889920,1,1
2270928907,1,1
556583621,1,5
385416476,17,24
2608371349,2,4
600000659,1,1
165631826,1,1
69383022,5,1
1544454157,2,3
2555730962,2,1
1250489028,1,1
769195741,2,2
242873592,1,1
1524765583,9,7
457634892,1,2
1910929454,1,2
21043474,5,15
419897249,1,1
